ticker,date,open,high,low,close
KNC,2023-01-12,0.557961,0.591259,0.5473,0.586559
KNC,2023-01-13,0.586553,0.607767,0.574146,0.601454
KNC,2023-01-14,0.601054,0.783396,0.595942,0.726636
KNC,2023-01-15,0.726636,0.81343,0.69804,0.730519
KNC,2023-01-16,0.731392,0.755034,0.699089,0.732315
KNC,2023-01-17,0.732315,0.758891,0.725365,0.737381
KNC,2023-01-18,0.737381,0.792879,0.670693,0.737463
KNC,2023-01-19,0.738056,0.801912,0.713486,0.791876
KNC,2023-01-20,0.791668,0.854779,0.785584,0.843443
KNC,2023-01-21,0.842852,0.907063,0.830874,0.856971
KNC,2023-01-22,0.856929,0.862669,0.793051,0.810362
KNC,2023-01-23,0.810354,0.8342,0.799964,0.820123
KNC,2023-01-24,0.820115,0.87504,0.775024,0.784116
KNC,2023-01-25,0.785524,0.807134,0.745504,0.785926
KNC,2023-01-26,0.785634,0.818515,0.766223,0.784778
KNC,2023-01-27,0.784671,0.837009,0.760721,0.821903
KNC,2023-01-28,0.820687,0.840619,0.783472,0.790558
KNC,2023-01-29,0.790558,0.834608,0.789474,0.828341
KNC,2023-01-30,0.827941,0.849551,0.721893,0.734851
KNC,2023-01-31,0.733244,0.815441,0.727356,0.792171
KNC,2023-02-01,0.795164,0.823941,0.756808,0.820149
KNC,2023-02-02,0.820141,0.866169,0.810365,0.823265
KNC,2023-02-03,0.823265,0.847142,0.81463,0.829866
KNC,2023-02-04,0.829866,0.931965,0.829158,0.908173
KNC,2023-02-05,0.907673,0.921075,0.81452,0.836309
KNC,2023-02-06,0.836609,0.957992,0.836309,0.889936
KNC,2023-02-07,0.889936,0.912136,0.857343,0.907464
KNC,2023-02-08,0.910355,0.938591,0.868222,0.913873
KNC,2023-02-09,0.910455,0.922818,0.774916,0.782378
KNC,2023-02-10,0.784078,0.805626,0.776486,0.787718
KNC,2023-02-11,0.788018,0.817582,0.780494,0.817174
KNC,2023-02-12,0.817974,0.830475,0.780209,0.789279
KNC,2023-02-13,0.788679,0.79518,0.7237,0.744602
KNC,2023-02-14,0.74511,0.786911,0.737168,0.784598
KNC,2023-02-15,0.785914,0.850119,0.771839,0.845752
KNC,2023-02-16,0.844052,0.869874,0.812054,0.818178
KNC,2023-02-17,0.818415,0.855986,0.801496,0.840984
KNC,2023-02-18,0.840984,0.879611,0.840826,0.866839
KNC,2023-02-19,0.866839,0.896134,0.837467,0.8692
KNC,2023-02-20,0.869291,0.903981,0.839552,0.896436
KNC,2023-02-21,0.895736,0.908036,0.848961,0.851945
KNC,2023-02-22,0.852445,0.883268,0.814881,0.842308
KNC,2023-02-23,0.842308,0.879923,0.842308,0.852711
KNC,2023-02-24,0.853028,0.896734,0.831175,0.852883
KNC,2023-02-25,0.852683,0.954724,0.846308,0.929865
KNC,2023-02-26,0.929565,0.969687,0.891389,0.900654
KNC,2023-02-27,0.900645,0.917137,0.860469,0.866552
KNC,2023-02-28,0.866252,0.877518,0.835508,0.851245
KNC,2023-03-01,0.85037,0.868178,0.827183,0.865513
KNC,2023-03-02,0.865204,0.869713,0.806392,0.822374
KNC,2023-03-03,0.822566,0.824174,0.729251,0.757145
KNC,2023-03-04,0.757661,0.771639,0.715136,0.733959
KNC,2023-03-05,0.732159,0.75316,0.729629,0.735681
KNC,2023-03-06,0.734288,0.74343,0.700742,0.734156
KNC,2023-03-07,0.734156,0.744,0.702451,0.702565
KNC,2023-03-08,0.7257,0.727993,0.663373,0.663373
KNC,2023-03-09,0.662434,0.697642,0.613571,0.618456
KNC,2023-03-10,0.622562,0.625519,0.572854,0.609657
KNC,2023-03-11,0.609851,0.636252,0.570401,0.598105
KNC,2023-03-12,0.598082,0.6482,0.59044,0.645998
KNC,2023-03-13,0.661211,0.717184,0.638672,0.715744
KNC,2023-03-14,0.715895,0.76776,0.689083,0.734908
KNC,2023-03-15,0.736889,0.750711,0.657544,0.673202
KNC,2023-03-16,0.675425,0.689757,0.664969,0.685302
KNC,2023-03-17,0.685088,0.743387,0.684241,0.739512
KNC,2023-03-18,0.739505,0.768161,0.715426,0.735299
KNC,2023-03-19,0.736703,0.77339,0.72226,0.752473
KNC,2023-03-20,0.754364,0.765714,0.715653,0.732873
